geo_id,state_code,county_code,county_name,cbp_small_biz_count,crunchbase_count,state_abbv,2013_pop_est
0500000US47077,47,77,Henderson County,482,1,TN,28048
0500000US45087,45,87,Union County,447,0,SC,28030
0500000US21193,21,193,Perry County,655,0,KY,28010
0500000US45069,45,69,Marlboro County,327,0,SC,28003
0500000US42131,42,131,Wyoming County,644,0,PA,28003
0500000US28133,28,133,Sunflower County,447,0,MS,27997
0500000US06021,6,21,Glenn County,453,0,CA,27940
0500000US51053,51,53,Dinwiddie County,349,0,VA,27904
0500000US55029,55,29,Door County,1303,1,WI,27896
0500000US48363,48,363,Palo Pinto County,627,1,TX,27889
0500000US21013,21,13,Bell County,514,0,KY,27885
0500000US28163,28,163,Yazoo County,401,0,MS,27883
0500000US06015,6,15,Del Norte County,417,0,CA,27873
0500000US46029,46,29,Codington County,1113,1,SD,27853
0500000US18179,18,179,Wells County,618,0,IN,27814
0500000US27079,27,79,Le Sueur County,691,0,MN,27810
0500000US05015,5,15,Carroll County,696,0,AR,27808
0500000US13311,13,311,White County,584,3,GA,27797
0500000US47097,47,97,Lauderdale County,307,0,TN,27795
0500000US18175,18,175,Washington County,435,0,IN,27780
0500000US28145,28,145,Union County,492,0,MS,27754
0500000US54057,54,57,Mineral County,448,0,WV,27704
0500000US37123,37,123,Montgomery County,478,0,NC,27571
0500000US12049,12,49,Hardee County,380,0,FL,27519
0500000US20009,20,9,Barton County,975,0,KS,27509
0500000US28127,28,127,Simpson County,416,0,MS,27500
0500000US13087,13,87,Decatur County,577,0,GA,27359
0500000US35006,35,6,Cibola County,329,1,NM,27335
0500000US40049,40,49,Garvin County,705,0,OK,27334
0500000US13279,13,279,Toombs County,672,0,GA,27273
0500000US05123,5,123,St. Francis County,462,2,AR,27260
0500000US21173,21,173,Montgomery County,530,0,KY,27251
0500000US37039,37,39,Cherokee County,585,0,NC,27218
0500000US51840,51,840,Winchester city,1302,0,VA,27216
0500000US21043,21,43,Carter County,407,0,KY,27202
0500000US46093,46,93,Meade County,702,0,SD,27202
0500000US50019,50,19,Orleans County,792,0,VT,27169
0500000US37009,37,9,Ashe County,514,1,NC,27151
0500000US36049,36,49,Lewis County,528,0,NY,27149
0500000US54053,54,53,Mason County,326,0,WV,27126
0500000US22031,22,31,De Soto Parish,417,0,LA,27083
0500000US01005,1,5,Barbour County,463,0,AL,27076
0500000US22067,22,67,Morehouse Parish,452,0,LA,27057
0500000US13225,13,225,Peach County,455,0,GA,27014
0500000US12003,12,3,Baker County,386,0,FL,27013
0500000US13207,13,207,Monroe County,506,1,GA,26984
0500000US48463,48,463,Uvalde County,622,0,TX,26926
0500000US16051,16,51,Jefferson County,430,0,ID,26914
0500000US21141,21,141,Logan County,486,0,KY,26876
0500000US48185,48,185,Grimes County,404,0,TX,26859
0500000US48407,48,407,San Jacinto County,196,0,TX,26856
0500000US12007,12,7,Bradford County,421,0,FL,26850
0500000US18021,18,21,Clay County,468,0,IN,26803
0500000US01061,1,61,Geneva County,400,0,AL,26727
0500000US45053,45,53,Jasper County,560,0,SC,26629
0500000US13293,13,293,Upson County,445,0,GA,26566
0500000US55057,55,57,Juneau County,550,0,WI,26547
0500000US49051,49,51,Wasatch County,807,4,UT,26437
0500000US45037,45,37,Edgefield County,311,0,SC,26436
0500000US19015,19,15,Boone County,553,1,IA,26364
0500000US47069,47,69,Hardeman County,366,0,TN,26306
0500000US18031,18,31,Decatur County,621,0,IN,26277
0500000US24039,24,39,Somerset County,366,0,MD,26273
0500000US26127,26,127,Oceana County,493,0,MI,26245
0500000US47185,47,185,White County,366,4,TN,26244
0500000US01019,1,19,Cherokee County,379,0,AL,26203
0500000US28091,28,91,Marion County,588,0,MS,26180
0500000US16039,16,39,Elmore County,431,0,ID,26170
0500000US37007,37,7,Anson County,386,0,NC,26161
0500000US47109,47,109,McNairy County,396,0,TN,26140
0500000US26029,26,29,Charlevoix County,791,0,MI,26129
0500000US26043,26,43,Dickinson County,880,0,MI,26098
0500000US40065,40,65,Jackson County,532,0,OK,26088
0500000US47071,47,71,Hardin County,499,0,TN,26034
0500000US21085,21,85,Grayson County,498,0,KY,25997
0500000US51065,51,65,Fluvanna County,386,0,VA,25977
0500000US54067,54,67,Nicholas County,565,0,WV,25965
0500000US54059,54,59,Mingo County,418,0,WV,25900
0500000US05071,5,71,Johnson County,391,0,AR,25846
0500000US27095,27,95,Mille Lacs County,666,1,MN,25833
0500000US48419,48,419,Shelby County,522,0,TX,25792
0500000US20059,20,59,Franklin County,571,1,KS,25740
0500000US26031,26,31,Cheboygan County,754,0,MI,25726
0500000US19011,19,11,Benton County,566,0,IA,25699
0500000US05023,5,23,Cleburne County,577,0,AR,25686
0500000US13257,13,257,Stephens County,543,0,GA,25683
0500000US29007,29,7,Audrain County,553,3,MO,25661
0500000US41061,41,61,Union County,750,0,OR,25652
0500000US08083,8,83,Montezuma County,758,1,CO,25642
0500000US29215,29,215,Texas County,479,0,MO,25636
0500000US18135,18,135,Randolph County,490,0,IN,25627
0500000US29001,29,1,Adair County,637,0,MO,25572
0500000US22003,22,3,Allen Parish,325,0,LA,25537
0500000US13267,13,267,Tattnall County,289,0,GA,25526
0500000US26051,26,51,Gladwin County,394,0,MI,25493
0500000US27083,27,83,Lyon County,796,0,MN,25487
0500000US18129,18,129,Posey County,485,1,IN,25486
0500000US41065,41,65,Wasco County,703,1,OR,25477
0500000US13147,13,147,Hart County,392,0,GA,25446
0500000US26069,26,69,Iosco County,612,0,MI,25429
0500000US40133,40,133,Seminole County,469,0,OK,25426
0500000US28117,28,117,Prentiss County,482,1,MS,25388
0500000US31025,31,25,Cass County,534,0,NE,25357
0500000US48171,48,171,Gillespie County,914,0,TX,25357
0500000US27015,27,15,Brown County,764,0,MN,25332
0500000US41057,41,57,Tillamook County,704,0,OR,25317
0500000US51775,51,775,Salem city,965,0,VA,25299
0500000US13131,13,131,Grady County,402,0,GA,25278
0500000US21239,21,239,Woodford County,528,0,KY,25275
0500000US01025,1,25,Clarke County,585,0,AL,25207
0500000US51105,51,105,Lee County,286,0,VA,25185
0500000US28027,28,27,Coahoma County,555,0,MS,25182
0500000US29221,29,221,Washington County,457,0,MO,25172
0500000US36123,36,123,Yates County,550,0,NY,25156
0500000US13055,13,55,Chattooga County,294,0,GA,25138
0500000US29131,29,131,Miller County,656,0,MO,25092
0500000US50015,50,15,Lamoille County,942,2,VT,25067
0500000US45001,45,1,Abbeville County,335,0,SC,25007
0500000US05103,5,103,Ouachita County,528,0,AR,25002
0500000US19149,19,149,Plymouth County,702,0,IA,24957
0500000US29175,29,175,Randolph County,555,0,MO,24940
0500000US17165,17,165,Saline County,582,0,IL,24939
0500000US51099,51,99,King George County,468,0,VA,24926
0500000US46081,46,81,Lawrence County,1008,0,SD,24910
0500000US48149,48,149,Fayette County,734,0,TX,24821
0500000US42067,42,67,Juniata County,459,0,PA,24768
0500000US21081,21,81,Grant County,365,0,KY,24753
0500000US54097,54,97,Upshur County,538,0,WV,24665
0500000US35029,35,29,Luna County,387,0,NM,24659
0500000US21217,21,217,Taylor County,618,1,KY,24649
0500000US12133,12,133,Washington County,378,0,FL,24624
0500000US19017,19,17,Bremer County,604,0,IA,24624
0500000US22121,22,121,West Baton Rouge Parish,543,2,LA,24573
0500000US29055,29,55,Crawford County,528,2,MO,24543
0500000US18181,18,181,White County,601,0,IN,24466
0500000US26101,26,101,Manistee County,559,0,MI,24450
0500000US37091,37,91,Hertford County,497,0,NC,24431
0500000US37053,37,53,Currituck County,600,0,NC,24396
0500000US27153,27,153,Todd County,559,0,MN,24382
0500000US21137,21,137,Lincoln County,308,0,KY,24370
0500000US48007,48,7,Aransas County,507,2,TX,24356
0500000US51790,51,790,Staunton city,756,0,VA,24350
0500000US55137,55,137,Waushara County,480,1,WI,24329
0500000US47081,47,81,Hickman County,243,0,TN,24267
0500000US22085,22,85,Sabine Parish,481,0,LA,24235
0500000US54005,54,5,Boone County,289,1,WV,24224
0500000US31047,31,47,Dawson County,692,0,NE,24207
0500000US48331,48,331,Milam County,398,1,TX,24167
0500000US05027,5,27,Columbia County,596,0,AR,24164
0500000US01133,1,133,Winston County,439,0,AL,24146
0500000US05111,5,111,Poinsett County,365,0,AR,24145
0500000US26137,26,137,Otsego County,752,0,MI,24129
0500000US32001,32,1,Churchill County,485,0,NV,24063
0500000US26143,26,143,Roscommon County,553,0,MI,24014
0500000US21183,21,183,Ohio County,354,1,KY,23988
0500000US51600,51,600,Fairfax city,2205,0,VA,23973
0500000US18143,18,143,Scott County,398,4,IN,23972
0500000US48365,48,365,Panola County,487,0,TX,23870
0500000US18041,18,41,Fayette County,435,0,IN,23861
0500000US51139,51,139,Page County,410,0,VA,23821
0500000US26109,26,109,Menominee County,458,0,MI,23791
0500000US13111,13,111,Fannin County,553,0,GA,23760
0500000US55049,55,49,Iowa County,553,0,WI,23749
0500000US54009,54,9,Brooke County,403,0,WV,23737
0500000US08039,8,39,Elbert County,564,0,CO,23733
0500000US37117,37,117,Martin County,440,0,NC,23699
0500000US40009,40,9,Beckham County,894,0,OK,23637
0500000US21133,21,133,Letcher County,333,0,KY,23619
0500000US51027,51,27,Buchanan County,441,0,VA,23597
0500000US20191,20,191,Sumner County,490,0,KS,23591
0500000US22075,22,75,Plaquemines Parish,692,0,LA,23550
0500000US48219,48,219,Hockley County,517,0,TX,23530
0500000US21205,21,205,Rowan County,488,0,KY,23527
0500000US08107,8,107,Routt County,1589,3,CO,23513
0500000US39105,39,105,Meigs County,298,1,OH,23496
0500000US21115,21,115,Johnson County,411,0,KY,23449
0500000US54027,54,27,Hampshire County,335,0,WV,23445
0500000US28057,28,57,Itawamba County,346,0,MS,23434
0500000US20175,20,175,Seward County,554,0,KS,23390
0500000US28079,28,79,Leake County,288,0,MS,23389
0500000US26009,26,9,Antrim County,547,0,MI,23370
0500000US13035,13,35,Butts County,347,0,GA,23361
0500000US13081,13,81,Crisp County,514,0,GA,23336
0500000US16031,16,31,Cassia County,643,0,ID,23331
0500000US48293,48,293,Limestone County,407,0,TX,23326
0500000US08119,8,119,Teller County,672,0,CO,23275
0500000US29147,29,147,Nodaway County,485,0,MO,23261
0500000US26133,26,133,Osceola County,430,0,MI,23259
0500000US29195,29,195,Saline County,511,0,MO,23252
0500000US18149,18,149,Starke County,304,0,IN,23197
0500000US37033,37,33,Caswell County,238,1,NC,23190
0500000US22007,22,7,Assumption Parish,258,0,LA,23187
0500000US28039,28,39,George County,310,0,MS,23159
0500000US27093,27,93,Meeker County,573,2,MN,23119
0500000US45039,45,39,Fairfield County,289,0,SC,23109
0500000US13205,13,205,Mitchell County,364,0,GA,23045
0500000US48179,48,179,Gray County,625,1,TX,23043
0500000US29177,29,177,Ray County,352,0,MO,23039
0500000US54109,54,109,Wyoming County,285,0,WV,23019
0500000US18047,18,47,Franklin County,408,0,IN,22951
0500000US13033,13,33,Burke County,299,0,GA,22923
0500000US48225,48,225,Houston County,354,0,TX,22911
0500000US13107,13,107,Emanuel County,384,0,GA,22867
0500000US12123,12,123,Taylor County,400,0,FL,22857
0500000US51147,51,147,Prince Edward County,540,0,VA,22802
0500000US05019,5,19,Clark County,497,2,AR,22743
0500000US01111,1,111,Randolph County,340,0,AL,22727
0500000US47057,47,57,Grainger County,220,0,TN,22702
0500000US47111,47,111,Macon County,327,0,TN,22701
0500000US46135,46,135,Yankton County,728,0,SD,22696
0500000US20149,20,149,Pottawatomie County,560,0,KS,22691
0500000US13085,13,85,Dawson County,587,0,GA,22686
0500000US41027,41,27,Hood River County,974,2,OR,22675
0500000US17083,17,83,Jersey County,423,0,IL,22641
0500000US51169,51,169,Scott County,298,0,VA,22640
0500000US16075,16,75,Payette County,483,0,ID,22610
0500000US29119,29,119,McDonald County,304,0,MO,22558
0500000US16053,16,53,Jerome County,524,0,ID,22514
0500000US01007,1,7,Bibb County,274,0,AL,22512
0500000US22077,22,77,Pointe Coupee Parish,370,0,LA,22499
0500000US05057,5,57,Hempstead County,385,1,AR,22474
0500000US08075,8,75,Logan County,577,0,CO,22450
0500000US39175,39,175,Wyandot County,494,0,OH,22447
0500000US19123,19,123,Mahaska County,575,0,IA,22417
0500000US17085,17,85,Jo Daviess County,719,0,IL,22407
0500000US22111,22,111,Union Parish,326,0,LA,22344
0500000US41015,41,15,Curry County,660,0,OR,22339
0500000US51163,51,163,Rockbridge County,433,0,VA,22307
0500000US56039,56,39,Teton County,1950,5,WY,22268
0500000US01099,1,99,Monroe County,393,0,AL,22236
0500000US40001,40,1,Adair County,219,0,OK,22194
0500000US51670,51,670,Hopewell city,414,0,VA,22163
0500000US48341,48,341,Moore County,458,0,TX,22141
0500000US45011,45,11,Barnwell County,352,0,SC,22119
0500000US17173,17,173,Shelby County,443,0,IL,22119
0500000US53003,53,3,Asotin County,431,0,WA,22110
0500000US28139,28,139,Tippah County,342,0,MS,22084
0500000US05083,5,83,Logan County,377,0,AR,22082
0500000US40139,40,139,Texas County,486,0,OK,22081
0500000US47133,47,133,Overton County,286,0,TN,22075
0500000US17051,17,51,Fayette County,479,0,IL,22060
0500000US29083,29,83,Henry County,573,0,MO,22059
0500000US22043,22,43,Grant Parish,171,0,LA,22030
0500000US47151,47,151,Scott County,317,0,TN,22015
0500000US19183,19,183,Washington County,704,0,IA,22015
0500000US13119,13,119,Franklin County,414,0,GA,22009
0500000US48489,48,489,Willacy County,191,0,TX,21921
0500000US47129,47,129,Morgan County,159,0,TN,21915
0500000US05149,5,149,Yell County,305,0,AR,21893
0500000US17145,17,145,Perry County,424,0,IL,21887
0500000US31067,31,67,Gage County,672,5,NE,21864
0500000US48233,48,233,Hutchinson County,482,0,TX,21819
0500000US21005,21,5,Anderson County,317,0,KY,21811
0500000US48057,48,57,Calhoun County,427,0,TX,21806
0500000US22093,22,93,St. James Parish,318,0,LA,21752
0500000US26089,26,89,Leelanau County,737,0,MI,21747
0500000US28101,28,101,Newton County,317,0,MS,21689
0500000US51075,51,75,Goochland County,628,0,VA,21626
0500000US27105,27,105,Nobles County,615,0,MN,21617
0500000US28043,28,43,Grenada County,543,0,MS,21612
0500000US13291,13,291,Union County,530,0,GA,21566
0500000US13189,13,189,McDuffie County,433,0,GA,21565
0500000US54043,54,43,Lincoln County,201,0,WV,21559
0500000US48457,48,457,Tyler County,258,0,TX,21464
0500000US27157,27,157,Wabasha County,573,0,MN,21443
0500000US13237,13,237,Putnam County,396,0,GA,21371
0500000US55125,55,125,Vilas County,924,0,WI,21368
0500000US21051,21,51,Clay County,246,0,KY,21364
0500000US06011,6,11,Colusa County,376,0,CA,21358
0500000US21167,21,167,Mercer County,363,0,KY,21349
0500000US18075,18,75,Jay County,399,0,IN,21330
0500000US16013,16,13,Blaine County,1338,1,ID,21329
0500000US13321,13,321,Worth County,282,0,GA,21291
0500000US05003,5,3,Ashley County,413,0,AR,21283
0500000US51820,51,820,Waynesboro city,610,2,VA,21263
0500000US05029,5,29,Conway County,409,0,AR,21245
0500000US26129,26,129,Ogemaw County,566,0,MI,21234
0500000US37079,37,79,Greene County,245,0,NC,21232
0500000US13199,13,199,Meriwether County,302,0,GA,21232
0500000US18153,18,153,Sullivan County,336,0,IN,21223
0500000US13091,13,91,Dodge County,338,0,GA,21221
0500000US40153,40,153,Woodward County,809,0,OK,21221
0500000US18119,18,119,Owen County,289,2,IN,21201
0500000US41031,41,31,Jefferson County,357,0,OR,21145
0500000US38093,38,93,Stutsman County,663,0,ND,21120
0500000US56041,56,41,Uinta County,594,0,WY,21066
0500000US37115,37,115,Madison County,300,1,NC,21022
0500000US19191,19,191,Winneshiek County,618,0,IA,20994
0500000US49007,49,7,Carbon County,513,0,UT,20988
0500000US20021,20,21,Cherokee County,350,0,KS,20978
0500000US19019,19,19,Buchanan County,490,0,IA,20976
0500000US29217,29,217,Vernon County,559,0,MO,20949
0500000US31043,31,43,Dakota County,426,0,NE,20947
0500000US18147,18,147,Spencer County,395,0,IN,20944
0500000US31155,31,155,Saunders County,524,0,NE,20929
0500000US20099,20,99,Labette County,471,0,KS,20916
0500000US54047,54,47,McDowell County,267,0,WV,20876
0500000US53039,53,39,Klickitat County,529,4,WA,20866
0500000US22083,22,83,Richland Parish,414,0,LA,20857
0500000US49041,49,41,Sevier County,515,0,UT,20852
0500000US37131,37,131,Northampton County,264,0,NC,20839
0500000US27045,27,45,Fillmore County,604,0,MN,20835
0500000US41013,41,13,Crook County,479,0,OR,20815
0500000US48089,48,89,Colorado County,551,0,TX,20752
0500000US21231,21,231,Wayne County,268,0,KY,20678
0500000US13303,13,303,Washington County,336,0,GA,20676
0500000US27057,27,57,Hubbard County,597,0,MN,20658
0500000US55053,55,53,Jackson County,428,0,WI,20644
0500000US19105,19,105,Jones County,503,0,IA,20611
0500000US55119,55,119,Taylor County,482,0,WI,20610
0500000US48019,48,19,Bandera County,364,0,TX,20601
0500000US19027,19,27,Carroll County,877,0,IA,20598
0500000US37185,37,185,Warren County,262,0,NC,20575
0500000US29049,29,49,Clinton County,370,0,MO,20571
0500000US22041,22,41,Franklin Parish,384,0,LA,20571
0500000US19021,19,21,Buena Vista County,554,0,IA,20567
0500000US28153,28,153,Wayne County,378,0,MS,20539
0500000US55061,55,61,Kewaunee County,451,0,WI,20505
0500000US48123,48,123,DeWitt County,441,0,TX,20503
0500000US19065,19,65,Fayette County,552,1,IA,20502
0500000US53049,53,49,Pacific County,595,0,WA,20498
0500000US40091,40,91,McIntosh County,360,0,OK,20493
0500000US55001,55,1,Adams County,328,0,WI,20480
0500000US18049,18,49,Fulton County,473,0,IN,20449
0500000US22029,22,29,Concordia Parish,363,0,LA,20442
0500000US27091,27,91,Martin County,612,0,MN,20422
0500000US37149,37,149,Polk County,481,0,NC,20411
0500000US45049,45,49,Hampton County,340,0,SC,20408
0500000US28025,28,25,Clay County,356,0,MS,20408
0500000US05113,5,113,Polk County,453,0,AR,20406
0500000US05107,5,107,Phillips County,414,0,AR,20399
0500000US27039,27,39,Dodge County,423,0,MN,20349
0500000US37015,37,15,Bertie County,319,0,NC,20344
0500000US04012,4,12,La Paz County,345,0,AZ,20324
0500000US48177,48,177,Gonzales County,410,0,TX,20312
0500000US21003,21,3,Allen County,237,1,KY,20311
0500000US49013,49,13,Duchesne County,738,1,UT,20308
0500000US16067,16,67,Minidoka County,402,0,ID,20292
0500000US01013,1,13,Butler County,392,0,AL,20265
0500000US29141,29,141,Morgan County,477,0,MO,20265
0500000US31177,31,177,Washington County,559,0,NE,20223
0500000US48281,48,281,Lampasas County,386,1,TX,20222
0500000US19087,19,87,Henry County,511,1,IA,20222
0500000US01091,1,91,Marengo County,478,0,AL,20155
0500000US35027,35,27,Lincoln County,698,1,NM,20105
0500000US45081,45,81,Saluda County,249,1,SC,20091
0500000US18015,18,15,Carroll County,379,1,IN,20086
0500000US21155,21,155,Marion County,356,0,KY,20045
0500000US21027,21,27,Breckinridge County,285,1,KY,20040
0500000US21017,21,17,Bourbon County,376,0,KY,19998
0500000US35041,35,41,Roosevelt County,342,0,NM,19955
0500000US24029,24,29,Kent County,635,0,MD,19944
0500000US17041,17,41,Douglas County,586,0,IL,19887
0500000US48253,48,253,Jones County,279,0,TX,19859
0500000US46035,46,35,Davison County,732,0,SD,19823
0500000US18117,18,117,Orange County,388,0,IN,19773
0500000US22037,22,37,East Feliciana Parish,247,0,LA,19728
0500000US12059,12,59,Holmes County,267,0,FL,19717
0500000US01087,1,87,Macon County,215,1,AL,19688
0500000US48161,48,161,Freestone County,349,0,TX,19646
0500000US20041,20,41,Dickinson County,473,0,KS,19609
0500000US13105,13,105,Elbert County,422,0,GA,19599
0500000US19097,19,97,Jackson County,545,0,IA,19587
0500000US48285,48,285,Lavaca County,485,0,TX,19581
0500000US55067,55,67,Langlade County,553,1,WI,19575
0500000US18123,18,123,Perry County,366,0,IN,19558
0500000US28141,28,141,Tishomingo County,350,0,MS,19529
0500000US51127,51,127,New Kent County,339,1,VA,19507
0500000US17033,17,33,Crawford County,425,0,IL,19505
0500000US48337,48,337,Montague County,420,0,TX,19503
0500000US30053,30,53,Lincoln County,596,0,MT,19460
0500000US48299,48,299,Llano County,433,0,TX,19444
0500000US28031,28,31,Covington County,327,0,MS,19423
0500000US01107,1,107,Pickens County,266,0,AL,19401
0500000US28007,28,7,Attala County,333,0,MS,19317
0500000US39125,39,125,Paulding County,299,0,OH,19254
0500000US48117,48,117,Deaf Smith County,398,0,TX,19177
0500000US47041,47,41,DeKalb County,292,0,TN,19164
0500000US47173,47,173,Union County,191,0,TN,19102
0500000US27161,27,161,Waseca County,467,0,MN,19098
0500000US47159,47,159,Smith County,264,0,TN,19074
0500000US29157,29,157,Perry County,474,0,MO,19072
0500000US53001,53,1,Adams County,356,0,WA,19067
0500000US13019,13,19,Berrien County,253,0,GA,19048
0500000US55047,55,47,Green Lake County,490,0,WI,18959
0500000US13229,13,229,Pierce County,322,2,GA,18938
0500000US29015,29,15,Benton County,368,0,MO,18932
0500000US48165,48,165,Gaines County,391,8,TX,18921
0500000US06063,6,63,Plumas County,593,4,CA,18859
0500000US20087,20,87,Jefferson County,307,0,KS,18813
0500000US51079,51,79,Greene County,322,0,VA,18804
0500000US27055,27,55,Houston County,438,4,MN,18799
0500000US28159,28,159,Winston County,380,0,MS,18788
0500000US05043,5,43,Drew County,405,0,AR,18785
0500000US05001,5,1,Arkansas County,525,0,AR,18777
0500000US21001,21,1,Adair County,316,0,KY,18732
0500000US12079,12,79,Madison County,298,0,FL,18728
0500000US08089,8,89,Otero County,442,0,CO,18703
0500000US29163,29,163,Pike County,398,2,MO,18669
0500000US17067,17,67,Hancock County,378,8,IL,18618
0500000US19157,19,157,Poweshiek County,547,0,IA,18601
0500000US21099,21,99,Hart County,272,0,KY,18573
0500000US42093,42,93,Montour County,454,6,PA,18541
0500000US21097,21,97,Harrison County,286,0,KY,18518
0500000US08015,8,15,Chaffee County,860,0,CO,18510
0500000US29229,29,229,Wright County,404,0,MO,18473
0500000US06027,6,27,Inyo County,525,0,CA,18467
0500000US36097,36,97,Schuyler County,386,1,NY,18460
0500000US13001,13,1,Appling County,363,0,GA,18440
0500000US28051,28,51,Holmes County,246,0,MS,18428
0500000US13011,13,11,Banks County,264,0,GA,18415
0500000US19031,19,31,Cedar County,465,0,IA,18393
0500000US51141,51,141,Patrick County,294,1,VA,18368
0500000US29143,29,143,New Madrid County,430,0,MO,18365
0500000US56023,56,23,Lincoln County,625,0,WY,18364
0500000US45061,45,61,Lee County,189,0,SC,18347
0500000US48503,48,503,Young County,589,0,TX,18341
0500000US13025,13,25,Brantley County,187,0,GA,18292
0500000US48133,48,133,Eastland County,471,0,TX,18245
0500000US47085,47,85,Humphreys County,336,0,TN,18243
0500000US47075,47,75,Haywood County,306,0,TN,18224
0500000US51175,51,175,Southampton County,226,0,VA,18128
0500000US47171,47,171,Unicoi County,247,0,TN,18082
0500000US46005,46,5,Beadle County,557,0,SD,18080
0500000US48163,48,163,Frio County,314,0,TX,18065
0500000US05047,5,47,Franklin County,278,0,AR,18034
0500000US05053,5,53,Grant County,273,0,AR,18019
0500000US28131,28,131,Stone County,261,0,MS,18016
0500000US21147,21,147,McCreary County,160,0,KY,17989
0500000US47091,47,91,Johnson County,243,0,TN,17977
0500000US17045,17,45,Edgar County,345,0,IL,17960
0500000US13171,13,171,Lamar County,234,0,GA,17959
0500000US47049,47,49,Fentress County,238,0,TN,17909
0500000US48035,48,35,Bosque County,298,0,TX,17855
0500000US29155,29,155,Pemiscot County,432,1,MO,17823
0500000US35028,35,28,Los Alamos County,376,3,NM,17798
0500000US13231,13,231,Pike County,240,0,GA,17796
0500000US21213,21,213,Simpson County,360,0,KY,17793
0500000US13211,13,211,Morgan County,445,2,GA,17781
0500000US29186,29,186,Ste. Genevieve County,389,0,MO,17778
0500000US19043,19,43,Clayton County,537,1,IA,17773
0500000US02050,2,50,Bethel Census Area,232,0,AK,17758
0500000US06043,6,43,Mariposa County,349,0,CA,17755
0500000US21207,21,207,Russell County,372,0,KY,17752
0500000US17187,17,187,Warren County,351,0,IL,17726
0500000US55103,55,103,Richland County,366,0,WI,17717
0500000US37011,37,11,Avery County,503,0,NC,17713
0500000US05121,5,121,Randolph County,325,0,AR,17692
0500000US29053,29,53,Cooper County,400,0,MO,17647
0500000US21215,21,215,Spencer County,198,0,KY,17637
0500000US51570,51,570,Colonial Heights city,660,1,VA,17634
0500000US05067,5,67,Jackson County,327,0,AR,17615
0500000US51193,51,193,Westmoreland County,324,0,VA,17612
0500000US35053,35,53,Socorro County,228,1,NM,17584
0500000US17181,17,181,Union County,342,1,IL,17583
0500000US19171,19,171,Tama County,340,0,IA,17576
0500000US37199,37,199,Yancey County,327,0,NC,17566
0500000US05037,5,37,Cross County,359,0,AR,17548
0500000US19055,19,55,Delaware County,496,0,IA,17534
0500000US13017,13,17,Ben Hill County,318,0,GA,17515
0500000US46065,46,65,Hughes County,654,0,SD,17508
0500000US54065,54,65,Morgan County,226,1,WV,17498
0500000US42105,42,105,Potter County,348,0,PA,17497
0500000US48145,48,145,Falls County,223,0,TX,17493
0500000US17005,17,5,Bond County,302,0,IL,17470
0500000US29003,29,3,Andrew County,288,0,MO,17445
0500000US19083,19,83,Hardin County,565,0,IA,17441
0500000US19047,19,47,Crawford County,459,0,IA,17434
0500000US26019,26,19,Benzie County,442,0,MI,17428
0500000US08097,8,97,Pitkin County,1556,5,CO,17379
0500000US05133,5,133,Sevier County,269,0,AR,17366
0500000US32013,32,13,Humboldt County,404,0,NV,17363
0500000US51520,51,520,Bristol city,620,0,VA,17341
0500000US47023,47,23,Chester County,237,0,TN,17321
0500000US28017,28,17,Chickasaw County,341,0,MS,17311
0500000US48415,48,415,Scurry County,434,0,TX,17302
0500000US01067,1,67,Henry County,293,0,AL,17296
0500000US21161,21,161,Mason County,446,0,KY,17278
0500000US25007,25,7,Dukes County,1036,0,MA,17256
0500000US18121,18,121,Parke County,255,0,IN,17202
0500000US26079,26,79,Kalkaska County,331,0,MI,17196
0500000US51750,51,750,Radford city,313,3,VA,17184
0500000US48051,48,51,Burleson County,328,0,TX,17169
0500000US51029,51,29,Buckingham County,252,0,VA,17136
0500000US23021,23,21,Piscataquis County,439,0,ME,17124
0500000US31159,31,159,Seward County,437,0,NE,17089
0500000US13075,13,75,Cook County,299,0,GA,17066
0500000US05135,5,135,Sharp County,309,1,AR,17049
0500000US05075,5,75,Lawrence County,274,0,AR,17011
0500000US18139,18,139,Rush County,357,2,IN,17004
0500000US54091,54,91,Taylor County,229,0,WV,16973
0500000US51025,51,25,Brunswick County,260,1,VA,16973
0500000US19059,19,59,Dickinson County,769,0,IA,16955
0500000US47181,47,181,Wayne County,199,0,TN,16939
0500000US05141,5,141,Van Buren County,338,0,AR,16932
0500000US12041,12,41,Gilchrist County,214,0,FL,16931
0500000US51071,51,71,Giles County,283,0,VA,16925
0500000US21079,21,79,Garrard County,214,0,KY,16915
0500000US01057,1,57,Fayette County,306,0,AL,16909
0500000US18045,18,45,Fountain County,320,0,IN,16880
0500000US01129,1,129,Washington County,213,1,AL,16877
0500000US19101,19,101,Jefferson County,669,3,IA,16810
0500000US48003,48,3,Andrews County,408,0,TX,16799
0500000US54001,54,1,Barbour County,234,0,WV,16770
0500000US55065,55,65,Lafayette County,362,0,WI,16766
0500000US20005,20,5,Atchison County,359,0,KS,16749
0500000US48289,48,289,Leon County,362,0,TX,16742
0500000US21203,21,203,Rockcastle County,218,0,KY,16693
0500000US47139,47,139,Polk County,210,0,TN,16690
0500000US16045,16,45,Gem County,337,0,ID,16686
0500000US22027,22,27,Claiborne Parish,254,0,LA,16650
0500000US48287,48,287,Lee County,420,0,TX,16628
0500000US13183,13,183,Long County,71,0,GA,16624
0500000US17191,17,191,Wayne County,378,1,IL,16612
0500000US13271,13,271,Telfair County,189,0,GA,16591
